names	celltype
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_243	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_243	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_243	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_243	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_243	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_243	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_243	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_295	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_295	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_295	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_295	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_295	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_295	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_295	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_295	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_295	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_295	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_295	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_295	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_112	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_112	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_112	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_112	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_112	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_112	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_112	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_112	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_112	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_112	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_112	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_112	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_143	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_143	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_143	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_143	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_143	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_143	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_143	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_143	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_143	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_143	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_143	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_143	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_248	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_248	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_248	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_248	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_248	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_248	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_248	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_248	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_248	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_248	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_248	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_248	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_104	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_104	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_104	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_104	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_104	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_104	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_104	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_104	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_104	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_104	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_104	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_104	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_15	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_15	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_15	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_15	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_15	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_15	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_15	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_15	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_15	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_15	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_15	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_15	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_378	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_378	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_378	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_378	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_378	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_378	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_378	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_378	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_378	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_378	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_378	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_381	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_381	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_381	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_381	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_381	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_381	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_381	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_381	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_381	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_381	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_381	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_381	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_171	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_171	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_171	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_171	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_171	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_171	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_171	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_171	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_171	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_171	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_131	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_131	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_131	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_131	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_131	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_131	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_131	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_131	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_131	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_131	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_131	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_131	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_113	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_113	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_113	13
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_113	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_113	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_113	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_113	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_113	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_113	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_113	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_113	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_113	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_96	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_96	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_96	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_96	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_96	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_96	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_96	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_96	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_96	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_96	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_96	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_59	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_59	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_59	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_59	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_59	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_59	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_59	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_59	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_59	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_59	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_59	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_59	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_92	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_92	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_92	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_92	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_92	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_92	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_92	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_92	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_92	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_92	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_92	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_92	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_31	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_31	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_31	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_31	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_31	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_31	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_31	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_31	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_31	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_31	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_31	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_31	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_13	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_13	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_13	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_13	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_13	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_13	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_13	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_13	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_13	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_13	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_13	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_331	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_331	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_331	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_331	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_331	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_331	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_331	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_331	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_331	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_331	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_331	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_331	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_211	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_211	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_211	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_211	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_211	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_211	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_211	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_211	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_211	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_211	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_211	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_211	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_289	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_289	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_289	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_289	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_289	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_289	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_289	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_289	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_289	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_289	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_289	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_289	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_42	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_42	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_42	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_42	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_42	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_42	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_42	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_42	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_42	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_42	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_42	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_42	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_129	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_129	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_129	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_129	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_129	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_129	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_129	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_129	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_129	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_129	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_129	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_129	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_304	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_304	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_304	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_304	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_304	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_304	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_304	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_304	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_304	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_304	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_304	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_137	Mystery
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_137	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_137	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_137	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_137	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_137	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_137	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_137	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_137	13
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_137	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_137	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_137	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_293	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_293	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_293	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_293	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_293	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_293	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_293	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_293	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_293	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_293	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_293	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_293	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_35	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_35	Mystery
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_35	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_35	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_35	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_35	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_35	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_35	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_35	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_35	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_35	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_35	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_208	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_208	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_208	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_208	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_208	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_208	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_208	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_208	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_208	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_208	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_208	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_51	Spinal_cord
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_51	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_51	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_51	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_51	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_51	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_51	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_51	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_51	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_51	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_51	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_51	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_124	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_124	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_124	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_124	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_124	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_124	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_124	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_124	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_124	Somite_wavefront
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_124	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_124	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_124	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_27	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_27	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_27	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_27	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_27	Tailbud
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_27	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_27	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_27	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_27	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_28	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_28	PGCs
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_28	Endoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_28	Haemogenic
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_28	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-6_28	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-1_28	Heart
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-2_28	Neural
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-3_28	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-4_28	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-5_28	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K4me3-6_28	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-1_306	Somite
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-2_306	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-3_306	13
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-4_306	Mesoderm
PZ-MB-TChIC-Gastd5-rep2-H3K27me3-5_306	Somite
